phase6b_scenario,candidate_id,minimum_usable_windows,scenario_pass_but_zero_usable_window,scenario_pass_but_below_minimum,scenario_fail_but_meets_minimum,both_pass,both_fail,scenario_failure_reasons_among_fail_but_meets_minimum,bis_10_100_fraction_reason_but_meets_minimum,selected
strict,sqi_ge_50__bis10s__drug60s,600,0,410,176,1313,571,"{""bis_10_100_fraction_lt_90pct"":174,""sqi_ge_50_fraction_lt_80pct"":39}",174,false
strict,sqi_ge_50__bis10s__drug120s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis10s__drug120s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis10s__drug120s,120,0,0,735,1723,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":717,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":287}",717,false
strict,sqi_ge_50__bis10s__drug120s,300,0,37,576,1686,171,"{""bis_10_100_fraction_lt_90pct"":572,""sqi_ge_50_fraction_lt_80pct"":185}",572,false
strict,sqi_ge_50__bis10s__drug120s,600,0,410,176,1313,571,"{""bis_10_100_fraction_lt_90pct"":174,""sqi_ge_50_fraction_lt_80pct"":39}",174,false
strict,sqi_ge_50__bis10s__drug300s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis10s__drug300s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis10s__drug300s,120,0,0,735,1723,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":717,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":287}",717,false
strict,sqi_ge_50__bis10s__drug300s,300,0,37,576,1686,171,"{""bis_10_100_fraction_lt_90pct"":572,""sqi_ge_50_fraction_lt_80pct"":185}",572,false
strict,sqi_ge_50__bis10s__drug300s,600,0,410,177,1313,570,"{""bis_10_100_fraction_lt_90pct"":175,""sqi_ge_50_fraction_lt_80pct"":39}",175,false
strict,sqi_ge_50__bis10s__drug600s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis10s__drug600s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis10s__drug600s,120,0,0,735,1723,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":717,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":287}",717,false
strict,sqi_ge_50__bis10s__drug600s,300,0,37,576,1686,171,"{""bis_10_100_fraction_lt_90pct"":572,""sqi_ge_50_fraction_lt_80pct"":185}",572,false
strict,sqi_ge_50__bis10s__drug600s,600,0,409,177,1314,570,"{""bis_10_100_fraction_lt_90pct"":175,""sqi_ge_50_fraction_lt_80pct"":39}",175,false
strict,sqi_ge_50__bis20s__drug30s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis20s__drug30s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis20s__drug30s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis20s__drug30s,300,0,26,588,1697,159,"{""bis_10_100_fraction_lt_90pct"":584,""sqi_ge_50_fraction_lt_80pct"":191}",584,false
strict,sqi_ge_50__bis20s__drug30s,600,0,384,189,1339,558,"{""bis_10_100_fraction_lt_90pct"":187,""sqi_ge_50_fraction_lt_80pct"":45}",187,false
strict,sqi_ge_50__bis20s__drug60s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis20s__drug60s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis20s__drug60s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis20s__drug60s,300,0,26,589,1697,158,"{""bis_10_100_fraction_lt_90pct"":585,""sqi_ge_50_fraction_lt_80pct"":192}",585,false
strict,sqi_ge_50__bis20s__drug60s,600,0,384,189,1339,558,"{""bis_10_100_fraction_lt_90pct"":187,""sqi_ge_50_fraction_lt_80pct"":45}",187,false
strict,sqi_ge_50__bis20s__drug120s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis20s__drug120s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis20s__drug120s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis20s__drug120s,300,0,26,590,1697,157,"{""bis_10_100_fraction_lt_90pct"":586,""sqi_ge_50_fraction_lt_80pct"":192}",586,false
strict,sqi_ge_50__bis20s__drug120s,600,0,384,189,1339,558,"{""bis_10_100_fraction_lt_90pct"":187,""sqi_ge_50_fraction_lt_80pct"":45}",187,false
strict,sqi_ge_50__bis20s__drug300s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis20s__drug300s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis20s__drug300s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis20s__drug300s,300,0,26,590,1697,157,"{""bis_10_100_fraction_lt_90pct"":586,""sqi_ge_50_fraction_lt_80pct"":192}",586,false
strict,sqi_ge_50__bis20s__drug300s,600,0,384,189,1339,558,"{""bis_10_100_fraction_lt_90pct"":187,""sqi_ge_50_fraction_lt_80pct"":45}",187,false
strict,sqi_ge_50__bis20s__drug600s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis20s__drug600s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis20s__drug600s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis20s__drug600s,300,0,26,590,1697,157,"{""bis_10_100_fraction_lt_90pct"":586,""sqi_ge_50_fraction_lt_80pct"":192}",586,false
strict,sqi_ge_50__bis20s__drug600s,600,0,384,189,1339,558,"{""bis_10_100_fraction_lt_90pct"":187,""sqi_ge_50_fraction_lt_80pct"":45}",187,false
strict,sqi_ge_50__bis30s__drug30s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_50__bis30s__drug30s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis30s__drug30s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis30s__drug30s,300,0,22,598,1701,149,"{""bis_10_100_fraction_lt_90pct"":594,""sqi_ge_50_fraction_lt_80pct"":197}",594,false
strict,sqi_ge_50__bis30s__drug30s,600,0,368,200,1355,547,"{""bis_10_100_fraction_lt_90pct"":198,""sqi_ge_50_fraction_lt_80pct"":50}",198,false
strict,sqi_ge_50__bis30s__drug60s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_50__bis30s__drug60s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis30s__drug60s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis30s__drug60s,300,0,22,598,1701,149,"{""bis_10_100_fraction_lt_90pct"":594,""sqi_ge_50_fraction_lt_80pct"":197}",594,false
strict,sqi_ge_50__bis30s__drug60s,600,0,368,200,1355,547,"{""bis_10_100_fraction_lt_90pct"":198,""sqi_ge_50_fraction_lt_80pct"":50}",198,false
strict,sqi_ge_50__bis30s__drug120s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_50__bis30s__drug120s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis30s__drug120s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis30s__drug120s,300,0,22,598,1701,149,"{""bis_10_100_fraction_lt_90pct"":594,""sqi_ge_50_fraction_lt_80pct"":197}",594,false
strict,sqi_ge_50__bis30s__drug120s,600,0,368,200,1355,547,"{""bis_10_100_fraction_lt_90pct"":198,""sqi_ge_50_fraction_lt_80pct"":50}",198,false
strict,sqi_ge_50__bis30s__drug300s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_50__bis30s__drug300s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis30s__drug300s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis30s__drug300s,300,0,22,598,1701,149,"{""bis_10_100_fraction_lt_90pct"":594,""sqi_ge_50_fraction_lt_80pct"":197}",594,false
strict,sqi_ge_50__bis30s__drug300s,600,0,367,200,1356,547,"{""bis_10_100_fraction_lt_90pct"":198,""sqi_ge_50_fraction_lt_80pct"":50}",198,false
strict,sqi_ge_50__bis30s__drug600s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_50__bis30s__drug600s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis30s__drug600s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_50__bis30s__drug600s,300,0,22,598,1701,149,"{""bis_10_100_fraction_lt_90pct"":594,""sqi_ge_50_fraction_lt_80pct"":197}",594,false
strict,sqi_ge_50__bis30s__drug600s,600,0,367,200,1356,547,"{""bis_10_100_fraction_lt_90pct"":198,""sqi_ge_50_fraction_lt_80pct"":50}",198,false
strict,sqi_ge_80__bis10s__drug30s,30,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":718,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":288}",718,false
strict,sqi_ge_80__bis10s__drug30s,60,0,1,731,1722,16,"{""anesthesia_duration_lt_60m"":21,""bis_10_100_fraction_lt_90pct"":712,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":283}",712,false
strict,sqi_ge_80__bis10s__drug30s,120,0,9,669,1714,78,"{""anesthesia_duration_lt_60m"":9,""bis_10_100_fraction_lt_90pct"":659,""common_span_lt_30m"":2,""sqi_ge_50_fraction_lt_80pct"":242}",659,false
strict,sqi_ge_80__bis10s__drug30s,300,0,331,262,1392,485,"{""bis_10_100_fraction_lt_90pct"":260,""sqi_ge_50_fraction_lt_80pct"":59}",260,false
strict,sqi_ge_80__bis10s__drug30s,600,0,887,65,836,682,"{""bis_10_100_fraction_lt_90pct"":65,""sqi_ge_50_fraction_lt_80pct"":8}",65,false
strict,sqi_ge_80__bis10s__drug60s,30,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":718,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":288}",718,false
strict,sqi_ge_80__bis10s__drug60s,60,0,1,731,1722,16,"{""anesthesia_duration_lt_60m"":21,""bis_10_100_fraction_lt_90pct"":712,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":283}",712,false
strict,sqi_ge_80__bis10s__drug60s,120,0,9,670,1714,77,"{""anesthesia_duration_lt_60m"":9,""bis_10_100_fraction_lt_90pct"":660,""common_span_lt_30m"":2,""sqi_ge_50_fraction_lt_80pct"":243}",660,false
strict,sqi_ge_80__bis10s__drug60s,300,0,330,263,1393,484,"{""bis_10_100_fraction_lt_90pct"":261,""sqi_ge_50_fraction_lt_80pct"":59}",261,false
strict,sqi_ge_80__bis10s__drug60s,600,0,887,65,836,682,"{""bis_10_100_fraction_lt_90pct"":65,""sqi_ge_50_fraction_lt_80pct"":8}",65,false
strict,sqi_ge_80__bis10s__drug120s,30,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":718,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":288}",718,false
strict,sqi_ge_80__bis10s__drug120s,60,0,1,731,1722,16,"{""anesthesia_duration_lt_60m"":21,""bis_10_100_fraction_lt_90pct"":712,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":283}",712,false
strict,sqi_ge_80__bis10s__drug120s,120,0,9,671,1714,76,"{""anesthesia_duration_lt_60m"":9,""bis_10_100_fraction_lt_90pct"":661,""common_span_lt_30m"":2,""sqi_ge_50_fraction_lt_80pct"":243}",661,false
strict,sqi_ge_80__bis10s__drug120s,300,0,329,263,1394,484,"{""bis_10_100_fraction_lt_90pct"":261,""sqi_ge_50_fraction_lt_80pct"":59}",261,false
strict,sqi_ge_80__bis10s__drug120s,600,0,887,65,836,682,"{""bis_10_100_fraction_lt_90pct"":65,""sqi_ge_50_fraction_lt_80pct"":8}",65,false
strict,sqi_ge_80__bis10s__drug300s,30,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":718,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":288}",718,false
strict,sqi_ge_80__bis10s__drug300s,60,0,1,731,1722,16,"{""anesthesia_duration_lt_60m"":21,""bis_10_100_fraction_lt_90pct"":712,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":283}",712,false
strict,sqi_ge_80__bis10s__drug300s,120,0,8,671,1715,76,"{""anesthesia_duration_lt_60m"":9,""bis_10_100_fraction_lt_90pct"":661,""common_span_lt_30m"":2,""sqi_ge_50_fraction_lt_80pct"":243}",661,false
strict,sqi_ge_80__bis10s__drug300s,300,0,328,263,1395,484,"{""bis_10_100_fraction_lt_90pct"":261,""sqi_ge_50_fraction_lt_80pct"":59}",261,false
strict,sqi_ge_80__bis10s__drug300s,600,0,887,65,836,682,"{""bis_10_100_fraction_lt_90pct"":65,""sqi_ge_50_fraction_lt_80pct"":8}",65,false
strict,sqi_ge_80__bis10s__drug600s,30,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":718,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":288}",718,false
strict,sqi_ge_80__bis10s__drug600s,60,0,1,731,1722,16,"{""anesthesia_duration_lt_60m"":21,""bis_10_100_fraction_lt_90pct"":712,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":283}",712,false
strict,sqi_ge_80__bis10s__drug600s,120,0,8,671,1715,76,"{""anesthesia_duration_lt_60m"":9,""bis_10_100_fraction_lt_90pct"":661,""common_span_lt_30m"":2,""sqi_ge_50_fraction_lt_80pct"":243}",661,false
strict,sqi_ge_80__bis10s__drug600s,300,0,328,264,1395,483,"{""bis_10_100_fraction_lt_90pct"":262,""sqi_ge_50_fraction_lt_80pct"":59}",262,false
strict,sqi_ge_80__bis10s__drug600s,600,0,886,65,837,682,"{""bis_10_100_fraction_lt_90pct"":65,""sqi_ge_50_fraction_lt_80pct"":8}",65,false
strict,sqi_ge_80__bis20s__drug30s,30,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_80__bis20s__drug30s,60,0,1,735,1722,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":716,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":286}",716,false
strict,sqi_ge_80__bis20s__drug30s,120,0,5,694,1718,53,"{""anesthesia_duration_lt_60m"":13,""bis_10_100_fraction_lt_90pct"":681,""common_span_lt_30m"":3,""sqi_ge_50_fraction_lt_80pct"":257}",681,false
strict,sqi_ge_80__bis20s__drug30s,300,0,277,293,1446,454,"{""bis_10_100_fraction_lt_90pct"":291,""sqi_ge_50_fraction_lt_80pct"":67}",291,false
strict,sqi_ge_80__bis20s__drug30s,600,0,823,80,900,667,"{""bis_10_100_fraction_lt_90pct"":80,""sqi_ge_50_fraction_lt_80pct"":12}",80,false
strict,sqi_ge_80__bis20s__drug60s,30,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_80__bis20s__drug60s,60,0,1,735,1722,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":716,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":286}",716,false
strict,sqi_ge_80__bis20s__drug60s,120,0,5,694,1718,53,"{""anesthesia_duration_lt_60m"":13,""bis_10_100_fraction_lt_90pct"":681,""common_span_lt_30m"":3,""sqi_ge_50_fraction_lt_80pct"":257}",681,false
strict,sqi_ge_80__bis20s__drug60s,300,0,277,293,1446,454,"{""bis_10_100_fraction_lt_90pct"":291,""sqi_ge_50_fraction_lt_80pct"":67}",291,false
strict,sqi_ge_80__bis20s__drug60s,600,0,823,80,900,667,"{""bis_10_100_fraction_lt_90pct"":80,""sqi_ge_50_fraction_lt_80pct"":12}",80,false
strict,sqi_ge_80__bis20s__drug120s,30,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_80__bis20s__drug120s,60,0,1,735,1722,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":716,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":286}",716,false
strict,sqi_ge_80__bis20s__drug120s,120,0,5,694,1718,53,"{""anesthesia_duration_lt_60m"":13,""bis_10_100_fraction_lt_90pct"":681,""common_span_lt_30m"":3,""sqi_ge_50_fraction_lt_80pct"":257}",681,false
strict,sqi_ge_80__bis20s__drug120s,300,0,277,293,1446,454,"{""bis_10_100_fraction_lt_90pct"":291,""sqi_ge_50_fraction_lt_80pct"":67}",291,false
strict,sqi_ge_80__bis20s__drug120s,600,0,823,80,900,667,"{""bis_10_100_fraction_lt_90pct"":80,""sqi_ge_50_fraction_lt_80pct"":12}",80,false
strict,sqi_ge_80__bis20s__drug300s,30,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_80__bis20s__drug300s,60,0,1,735,1722,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":716,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":286}",716,false
strict,sqi_ge_80__bis20s__drug300s,120,0,5,694,1718,53,"{""anesthesia_duration_lt_60m"":13,""bis_10_100_fraction_lt_90pct"":681,""common_span_lt_30m"":3,""sqi_ge_50_fraction_lt_80pct"":257}",681,false
strict,sqi_ge_80__bis20s__drug300s,300,0,276,293,1447,454,"{""bis_10_100_fraction_lt_90pct"":291,""sqi_ge_50_fraction_lt_80pct"":67}",291,false
strict,sqi_ge_80__bis20s__drug300s,600,0,823,80,900,667,"{""bis_10_100_fraction_lt_90pct"":80,""sqi_ge_50_fraction_lt_80pct"":12}",80,false
strict,sqi_ge_80__bis20s__drug600s,30,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_80__bis20s__drug600s,60,0,1,735,1722,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":716,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":286}",716,false
strict,sqi_ge_80__bis20s__drug600s,120,0,5,694,1718,53,"{""anesthesia_duration_lt_60m"":13,""bis_10_100_fraction_lt_90pct"":681,""common_span_lt_30m"":3,""sqi_ge_50_fraction_lt_80pct"":257}",681,false
strict,sqi_ge_80__bis20s__drug600s,300,0,275,294,1448,453,"{""bis_10_100_fraction_lt_90pct"":292,""sqi_ge_50_fraction_lt_80pct"":67}",292,false
strict,sqi_ge_80__bis20s__drug600s,600,0,822,80,901,667,"{""bis_10_100_fraction_lt_90pct"":80,""sqi_ge_50_fraction_lt_80pct"":12}",80,false
strict,sqi_ge_80__bis30s__drug30s,30,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_80__bis30s__drug30s,60,0,1,735,1722,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":716,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":286}",716,false
strict,sqi_ge_80__bis30s__drug30s,120,0,4,704,1719,43,"{""anesthesia_duration_lt_60m"":16,""bis_10_100_fraction_lt_90pct"":689,""common_span_lt_30m"":3,""sqi_ge_50_fraction_lt_80pct"":264}",689,false
strict,sqi_ge_80__bis30s__drug30s,300,0,219,332,1504,415,"{""bis_10_100_fraction_lt_90pct"":330,""sqi_ge_50_fraction_lt_80pct"":81}",330,false
strict,sqi_ge_80__bis30s__drug30s,600,0,775,92,948,655,"{""bis_10_100_fraction_lt_90pct"":92,""sqi_ge_50_fraction_lt_80pct"":14}",92,false
strict,sqi_ge_80__bis30s__drug60s,30,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_80__bis30s__drug60s,60,0,1,735,1722,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":716,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":286}",716,false
strict,sqi_ge_80__bis30s__drug60s,120,0,4,704,1719,43,"{""anesthesia_duration_lt_60m"":16,""bis_10_100_fraction_lt_90pct"":689,""common_span_lt_30m"":3,""sqi_ge_50_fraction_lt_80pct"":264}",689,false
strict,sqi_ge_80__bis30s__drug60s,300,0,219,332,1504,415,"{""bis_10_100_fraction_lt_90pct"":330,""sqi_ge_50_fraction_lt_80pct"":81}",330,false
strict,sqi_ge_80__bis30s__drug60s,600,0,774,92,949,655,"{""bis_10_100_fraction_lt_90pct"":92,""sqi_ge_50_fraction_lt_80pct"":14}",92,false
strict,sqi_ge_80__bis30s__drug120s,30,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
